Time (s),Channel 1 (V),Channel 2 (V)
-0.0095919999999999998,-1.0010330642298209,-0.15784438696219477
-0.0095899999999999996,-1.0003678425534064,-0.16084209029225827
-0.0095879999999999993,-1.0010330642298209,-0.1648390280656763
-0.0095860000000000008,-1.0003678425534064,-0.16816980954352465
-0.0095840000000000005,-1.0003678425534064,-0.17150059102137299
-0.0095820000000000002,-1.0007004533916135,-0.17516445064700617
-0.00958,-1.0003678425534064,-0.17849523212485452
-0.0095779999999999997,-1.0007004533916135,-0.18182601360270287
-0.0095759999999999994,-1.0016982859062356,-0.18548987322833604
-0.0095739999999999992,-1.0020308967444429,-0.18848757655839954
-0.0095720000000000006,-1.0010330642298209,-0.19215143618403271
-0.0095700000000000004,-1.0010330642298209,-0.19548221766188106
-0.0095680000000000001,-1.0010330642298209,-0.19814684284415976
-0.0095659999999999999,-1.0010330642298209,-0.20181070246979294
-0.0095639999999999996,-1.0007004533916135,-0.20514148394764128
-0.0095619999999999993,-1.0013656750680282,-0.20847226542548963
-0.0095600000000000008,-1.0010330642298209,-0.21146996875555313
-0.0095580000000000005,-1.0013656750680282,-0.21546690652897116
-0.0095560000000000003,-1.0013656750680282,-0.21846460985903465
-0.009554,-1.0016982859062356,-0.221795391336883
-0.0095519999999999997,-1.0010330642298209,-0.22512617281473135
-0.0095499999999999995,-1.0010330642298209,-0.2284569542925797
-0.0095479999999999992,-1.0007004533916135,-0.23112157947485837
-0.0095460000000000007,-1.0010330642298209,-0.23445236095270672
-0.0095440000000000004,-1.0013656750680282,-0.23745006428277024
-0.0095420000000000001,-1.0013656750680282,-0.24078084576061859
-0.0095399999999999999,-1.0010330642298209,-0.24411162723846694
-0.0095379999999999996,-1.0007004533916135,-0.24710933056853043
-0.0095359999999999993,-1.0003678425534064,-0.24944087760302427
-0.0095340000000000008,-1.0013656750680282,-0.25310473722865745
-0.0095320000000000005,-1.0003678425534064,-0.256102440558721
-0.0095300000000000003,-1.0007004533916135,-0.25910014388878444
-0.009528,-1.0013656750680282,-0.26243092536663282
-0.0095259999999999997,-1.0010330642298209,-0.26576170684448119
-0.0095239999999999995,-1.0007004533916135,-0.26809325387897498
-0.0095219999999999992,-1.000035231715199,-0.27109095720903853
-0.0095200000000000007,-1.0003678425534064,-0.27475481683467173
-0.0095180000000000004,-1.0010330642298209,-0.27775252016473517
-0.0095160000000000002,-1.0010330642298209,-0.28108330164258355
-0.0095139999999999999,-1.0007004533916135,-0.28374792682486227
-0.0095119999999999996,-1.0003678425534064,-0.28641255200714089
-0.0095099999999999994,-1.0003678425534064,-0.28974333348498926
-0.0095080000000000008,-1.0010330642298209,-0.29240795866726799
-0.0095060000000000006,-1.0013656750680282,-0.29540566199733143
-0.0095040000000000003,-1.0007004533916135,-0.29840336532739498
-0.009502,-1.0010330642298209,-0.3010679905096737
-0.0094999999999999998,-1.0007004533916135,-0.30406569383973714
-0.0094979999999999995,-1.000035231715199,-0.30673031902201586
-0.0094959999999999992,-1.0007004533916135,-0.3097280223520793
-0.0094940000000000007,-1.0016982859062356,-0.31272572568214285
-0.0094920000000000004,-1.0007004533916135,-0.3157234290122064
-0.0094900000000000002,-1.0007004533916135,-0.31838805419448502
-0.0094879999999999999,-1.0007004533916135,-0.32105267937676374
-0.0094859999999999996,-1.0007004533916135,-0.32405038270682718
