#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A2E2A9
#Date Time: 2018-11-27 11:16:18.471
#Sample rate: 800000Hz
#Samples: 8192
#Trigger: Source: Wavegen 1 Condition: Rising
#Channel 1: Range: 200 mV/div Offset: 0 V
#Channel 2: Range: 500 mV/div Offset: 0 V

Time (s),Channel 1 (V),Channel 2 (V)
-2.9999999999999645e-05,-0.30554380153835964,-0.0002984230599679949
-2.875000000000013e-05,-0.30587641237656693,-0.0006315012077528295
-2.7499999999999747e-05,-0.30554380153835964,-0.00096457935553766411
-2.6250000000000231e-05,-0.30487857986194533,-0.00096457935553766411
-2.4999999999999849e-05,-0.30421335818553047,3.465508781683971e-05
-2.3749999999999466e-05,-0.30388074734732273,-0.00063150120775267804
-2.2499999999999951e-05,-0.30288291483270124,-0.0002984230599679949
-2.1249999999999568e-05,-0.30221769315628649,-0.00063150120775267804
-2.0000000000000052e-05,-0.30188508231807937,-0.0002984230599679949
-1.874999999999967e-05,-0.30121986064166478,-0.00096457935553766411
-1.7500000000000154e-05,-0.30022202812704291,-0.0002984230599679949
-1.6249999999999772e-05,-0.29955680645062827,-0.0002984230599679949
-1.5000000000000256e-05,-0.29922419561242114,-0.00063150120775267804
-1.3749999999999873e-05,-0.29889158477421368,-0.0006315012077528295
-1.2499999999999491e-05,-0.29822636309779865,-0.00029842305996814636
-1.1249999999999975e-05,-0.29722853058317722,-0.0006315012077528295
-9.9999999999995925e-06,-0.29623069806855501,-0.00063150120775298097
-8.7500000000000772e-06,-0.2955654763921407,-0.00096457935553766411
-7.4999999999996944e-06,-0.29490025471572612,-0.00096457935553766411
-6.250000000000179e-06,-0.29390242220110419,-0.0006315012077528295
-4.9999999999997963e-06,-0.29290458968648231,-0.0002984230599679949
